CSDUID,LOCAL_YEAR,POP
5903043,2019,4102
5921014,2019,4363
5937021,2019,4291
5921036,2019,4286
5935012,2019,4203
5941021,2019,4073
5901006,2019,4078
5926014,2019,4414
5903041,2019,4031
5905023,2019,4118
5953033,2019,4007
5939007,2019,4074
5933044,2019,3992
5951019,2019,3841
5915062,2019,3984
5929026,2019,4028
5921008,2019,3805
5907028,2019,3835
5953042,2019,3806
5953038,2019,3711
5901039,2019,3660
5929024,2019,3605
5919013,2019,3544
5919016,2019,3506
5905052,2019,3354
5937017,2019,3351
5939011,2019,3448
5903058,2019,3446
5933880,2019,3314
5951034,2019,3128
5915808,2019,3223
5955023,2019,3100
5937033,2019,3128
5941010,2019,3025
5933060,2019,3139
5907024,2019,3000
5949013,2019,2972
5921016,2019,3101
5937801,2019,3053
5923037,2019,2942
5901046,2019,2989
5929022,2019,2795
5937022,2019,3011
5931012,2019,3024
5929018,2019,2775
5903056,2019,2720
5955010,2019,2655
5901003,2019,2714
5939044,2019,2684
5919017,2019,2662
5924054,2019,2593
5939045,2019,2745
5943012,2019,2409
5933067,2019,2485
5919015,2019,2586
5909830,2019,2583
5931026,2019,2205
5933054,2019,2475
5917049,2019,2473
5915038,2019,2486
5907053,2019,2338
5905054,2019,2275
5919822,2019,2275
5927016,2019,2158
5907051,2019,1997
5929028,2019,2191
5923025,2019,2445
5935020,2019,2289
5901019,2019,2132
5955003,2019,2252
5933035,2019,2147
5901017,2019,2112
5907055,2019,2033
5951028,2019,2025
5923039,2019,2034
5905005,2019,2036
5903010,2019,2132
5941005,2019,2014
5907049,2019,1992
5905026,2019,2007
5949035,2019,1944
5915806,2019,2290
5907022,2019,2159
5909035,2019,2054
5917812,2019,1845
5937005,2019,1984
5951022,2019,1871
5909062,2019,2004
5941016,2019,1934
5907803,2019,2016
5901037,2019,1921
5923019,2019,1867
5933074,2019,1864
5931017,2019,1771
5905018,2019,1726
5903060,2019,1724
5917803,2019,1822
5915803,2019,1723
5935801,2019,1845
5903047,2019,1672
5919033,2019,1758
5923035,2019,1669
5951013,2019,1807
5933008,2019,1742
5951031,2019,1657
5903050,2019,1744
5953019,2019,1710
5933039,2019,1714
5909034,2019,1720
5909036,2019,1718
5933019,2019,1597
5927012,2019,1664
5933068,2019,1575
5955030,2019,1557
5907009,2019,1679
5903017,2019,1393
5949028,2019,1642
5951017,2019,1390
5901048,2019,1742
5909027,2019,1622
5905030,2019,1526
5941027,2019,1509
5951015,2019,1358
5935803,2019,1586
5951038,2019,1404
5915065,2019,1363
5903039,2019,1507
5905050,2019,1432
5931843,2019,1365
5933072,2019,1561
5909060,2019,1394
5933037,2019,1325
5953048,2019,1350
5941026,2019,1268
5924025,2019,1273
5919035,2019,1295
5939043,2019,1302
5903011,2019,1320
5927010,2019,1163
5931021,2019,1159
5933032,2019,1144
5927018,2019,1098
5907026,2019,1092
5945801,2019,1099
5924052,2019,1080
5909048,2019,1173
5953007,2019,1027
5937023,2019,1075
5955025,2019,1064
5905009,2019,1054
5951009,2019,948
5903023,2019,1025
5933024,2019,1049
5909016,2019,936
5951053,2019,973
5947026,2019,957
5943037,2019,968
5947804,2019,884
5909884,2019,925
5917804,2019,904
5915802,2019,956
5945802,2019,878
5947023,2019,756
5955005,2019,834
5909832,2019,885
5901040,2019,828
5907802,2019,737
5924048,2019,829
5933012,2019,833
5919804,2019,818
5943031,2019,898
5927802,2019,779
5923049,2019,800
5901043,2019,725
5929803,2019,711
5943017,2019,655
5905042,2019,696
5945010,2019,686
5947809,2019,680
5905037,2019,681
5915036,2019,672
5933045,2019,924
5941039,2019,639
5933028,2019,648
5949812,2019,664
5923808,2019,687
5937803,2019,667
5953012,2019,666
5949813,2019,639
5939023,2019,645
5915807,2019,637
5949024,2019,608
5947803,2019,633
5951803,2019,486
5923816,2019,583
5909839,2019,604
5947027,2019,637
5933807,2019,587
5949803,2019,495
5953046,2019,521
5957022,2019,459
5943008,2019,445
5943837,2019,505
5947007,2019,428
5903032,2019,496
5915825,2019,493
5919809,2019,522
5959806,2019,494
5923033,2019,479
5949815,2019,512
5943806,2019,428
5949816,2019,422
5949814,2019,450
5949032,2019,422
5909014,2019,464
5951810,2019,482
5945012,2019,423
5941041,2019,419
5927020,2019,420
5955801,2019,402
5924804,2019,416
5921807,2019,410
5931034,2019,392
5949038,2019,381
5921804,2019,390
5947807,2019,349
5941821,2019,364
5947032,2019,356
5949804,2019,353
5955807,2019,356
5917801,2019,362
5953050,2019,360
5941801,2019,360
5901806,2019,349
5933801,2019,351
5937802,2019,367
5951809,2019,332
5909821,2019,347
5924039,2019,340
5949022,2019,327
5949817,2019,325
5933884,2019,334
5909879,2019,320
5949832,2019,290
5924812,2019,322
5951032,2019,310
5949802,2019,311
5933817,2019,324
5903019,2019,307
5947030,2019,281
5923807,2019,302
5949844,2019,267
5915830,2019,291
5931821,2019,268
5909827,2019,278
5933015,2019,272
5931813,2019,241
5951827,2019,258
5924030,2019,294
5923047,2019,263
5933898,2019,263
5949818,2019,249
5955812,2019,248
5921805,2019,255
5933070,2019,255
5941802,2019,243
5943815,2019,240
5917819,2019,249
5943033,2019,238
5943816,2019,235
5926801,2019,244
5933887,2019,241
5941025,2019,231
5909881,2019,235
5924840,2019,224
5909837,2019,229
5945006,2019,217
5951807,2019,213
5955803,2019,210
5941839,2019,209
5951802,2019,205
5909824,2019,214
5951848,2019,203
5903027,2019,204
5917056,2019,209
5941812,2019,203
5931032,2019,205
5949811,2019,200
5924835,2019,207
5941841,2019,198
5909804,2019,208
5924806,2019,199
5951805,2019,192
5909877,2019,201
5931831,2019,195
5909880,2019,198
5955808,2019,183
5901803,2019,187
5939805,2019,188
5919801,2019,184
5931844,2019,181
5931808,2019,179
5919814,2019,174
5941880,2019,164
5923813,2019,165
5933802,2019,165
5924817,2019,161
5945014,2019,157
5949843,2019,156
5919815,2019,155
5933808,2019,157
5931812,2019,152
5955802,2019,148
5933833,2019,155
5901804,2019,151
5933853,2019,154
5909885,2019,153
5941840,2019,142
5909812,2019,147
5917809,2019,142
5949820,2019,134
5939811,2019,137
5915811,2019,137
5933806,2019,134
5933812,2019,133
5915801,2019,132
5955804,2019,125
5917811,2019,128
5923801,2019,128
5909882,2019,131
5903807,2019,121
5931816,2019,122
5947021,2019,120
5951829,2019,119
5957803,2019,109
5917815,2019,123
5909878,2019,125
5949819,2019,117
5931807,2019,119
5941850,2019,115
5959810,2019,100
5924029,2019,116
5953801,2019,114
5919803,2019,114
5941809,2019,109
5949041,2019,104
5915816,2019,104
5917802,2019,104
5923823,2019,103
5909807,2019,103
5933849,2019,100
5941808,2019,97
5941805,2019,95
5941837,2019,95
5945803,2019,96
5924836,2019,97
5951801,2019,92
5947810,2019,91
5949807,2019,92
5953802,2019,95
5949810,2019,91
5909826,2019,95
5909845,2019,95
5951818,2019,89
5951828,2019,90
5933872,2019,93
5907809,2019,90
5923803,2019,88
5957813,2019,79
5907805,2019,87
5909875,2019,90
5933832,2019,89
5941806,2019,83
5943813,2019,83
5919816,2019,82
5901801,2019,81
5921806,2019,82
5939804,2019,81
5931842,2019,80
5933873,2019,79
5939808,2019,78
5931815,2019,77
5933882,2019,78
5933844,2019,75
5909842,2019,76
5931814,2019,73
5909819,2019,74
5933859,2019,71
5924820,2019,69
5933851,2019,70
5933814,2019,67
5943027,2019,63
5933877,2019,66
5941810,2019,62
5907801,2019,64
5907807,2019,64
5931801,2019,63
5915805,2019,60
5931829,2019,58
5949845,2019,57
5949847,2019,57
5931806,2019,56
5947806,2019,54
5939803,2019,56
5909841,2019,55
5915809,2019,54
5951815,2019,51
5931828,2019,49
5909831,2019,49
5923824,2019,48
5909806,2019,47
5933805,2019,47
5933834,2019,46
5939801,2019,46
5915813,2019,45
5947016,2019,42
5957814,2019,38
5909816,2019,44
5919821,2019,43
5939806,2019,43
5919818,2019,40
5941833,2019,38
5919802,2019,39
5931802,2019,38
5933821,2019,38
5941882,2019,36
5909817,2019,38
5933829,2019,35
5909843,2019,35
5924833,2019,34
5931809,2019,32
5933825,2019,33
5939802,2019,31
5957802,2019,27
5931823,2019,29
5943804,2019,28
5943808,2019,28
5933836,2019,29
5907806,2019,26
5933809,2019,28
5933811,2019,27
5941829,2019,26
5919820,2019,25
5933875,2019,26
5909834,2019,27
5931833,2019,26
5951824,2019,24
5919812,2019,22
5909876,2019,23
5927806,2019,21
5933855,2019,22
5941807,2019,21
5923810,2019,20
5931826,2019,21
5939807,2019,20
5941876,2019,20
5949039,2019,20
5951813,2019,19
5909810,2019,19
5909835,2019,17
5933823,2019,16
5933895,2019,16
5951806,2019,16
5951840,2019,16
5923822,2019,15
5933876,2019,15
5941831,2019,15
5941852,2019,15
5941871,2019,15
5941885,2019,15
5943807,2019,11
5907808,2019,10
5909818,2019,10
5909825,2019,10
5909833,2019,10
5909838,2019,10
5909844,2019,10
5909883,2019,10
5915810,2019,10
5923802,2019,10
5931817,2019,10
5931820,2019,10
5931827,2019,10
5933831,2019,10
5933845,2019,10
5933850,2019,10
5933858,2019,10
5933866,2019,10
5933868,2019,10
5933888,2019,10
5933889,2019,10
5941811,2019,10
5941851,2019,10
5941873,2019,10
5941883,2019,10
5943835,2019,10
5951814,2019,10
5951820,2019,10
5951822,2019,10
5951826,2019,10
5909808,2019,5
5909815,2019,5
5923805,2019,5
5923806,2019,5
5923809,2019,5
5924814,2019,5
5931818,2019,5
5931832,2019,5
5933813,2019,5
5933840,2019,5
5933841,2019,5
5933848,2019,5
5933852,2019,5
5933854,2019,5
5933861,2019,5
5933865,2019,5
5933878,2019,5
5933879,2019,5
5933881,2019,5
5937805,2019,5
5941813,2019,5
5941828,2019,5
5941849,2019,5
5941855,2019,5
5941868,2019,5
5941872,2019,5
5941879,2019,5
5941884,2019,5
5949020,2019,5
5951819,2019,5
5951821,2019,5
5951823,2019,5
5951833,2019,5
5951844,2019,5
5959805,2019,5
5901802,2019,0
5901805,2019,0
5909805,2019,0
5909809,2019,0
5909814,2019,0
5909836,2019,0
5909847,2019,0
5909848,2019,0
5909849,2019,0
5909850,2019,0
5909852,2019,0
5915804,2019,0
5915835,2019,0
5915840,2019,0
5917805,2019,0
5919808,2019,0
5919811,2019,0
5919817,2019,0
5923804,2019,0
5923814,2019,0
5923825,2019,0
5924803,2019,0
5924805,2019,0
5924813,2019,0
5924818,2019,0
5926802,2019,0
5929801,2019,0
5931819,2019,0
5931822,2019,0
5931824,2019,0
5933803,2019,0
5933810,2019,0
5933819,2019,0
5933824,2019,0
5933828,2019,0
5933837,2019,0
5933839,2019,0
5933842,2019,0
5933846,2019,0
5933857,2019,0
5933870,2019,0
5933874,2019,0
5933886,2019,0
5933896,2019,0
5933897,2019,0
5941803,2019,0
5941804,2019,0
5941817,2019,0
5941818,2019,0
5941827,2019,0
5941834,2019,0
5941835,2019,0
5941838,2019,0
5941844,2019,0
5941845,2019,0
5941848,2019,0
5941854,2019,0
5941856,2019,0
5941858,2019,0
5941859,2019,0
5941860,2019,0
5941861,2019,0
5941862,2019,0
5941863,2019,0
5941864,2019,0
5941866,2019,0
5941881,2019,0
5943809,2019,0
5943817,2019,0
5943836,2019,0
5949805,2019,0
5949846,2019,0
5951804,2019,0
5951811,2019,0
5951825,2019,0
5951830,2019,0
5951845,2019,0
5951846,2019,0
5951847,2019,0
5951849,2019,0
5957804,2019,0
5959809,2019,0
6001009,2019,
6001045,2019,
6001029,2019,
6001059,2019,
6001003,2019,
6001058,2019,
6001018,2019,
6001012,2019,
6001044,2019,
6001055,2019,
6001041,2019,
6001004,2019,
6001060,2019,
6001048,2019,
6001037,2019,
6001036,2019,
6001043,2019,
6001022,2019,
6001035,2019,
6001007,2019,
6001032,2019,
6001006,2019,
6001042,2019,
6001039,2019,
6001049,2019,
6001008,2019,
6001010,2019,
6001038,2019,
6001052,2019,
6001050,2019,
6001047,2019,
6001016,2019,
6001019,2019,
6001031,2019,
6001046,2019,
6001057,2019,
6106023,2019,22014
6105016,2019,3589
6101017,2019,3393
6105001,2019,2617
6103031,2019,1901
6104038,2019,1261
6101036,2019,983
6102007,2019,779
6101015,2019,694
6104014,2019,731
6101025,2019,590
6102003,2019,565
6102009,2019,550
6104009,2019,536
6102005,2019,499
6103034,2019,474
6105018,2019,467
6101095,2019,433
6104017,2019,327
6106097,2019,338
6105020,2019,316
6103049,2019,268
6101014,2019,288
6106021,2019,243
6101010,2019,179
6103052,2019,132
6102012,2019,132
6104044,2019,125
6105003,2019,105
6101041,2019,108
6104010,2019,93
6104006,2019,91
6104013,2019,81
6104097,2019,51
6104005,2019,38
6105097,2019,32
6101063,2019,5
6102063,2019,0
6103097,2019,0
6105004,2019,0
6105026,2019,0
6204003,2019,8220
6205017,2019,3008
6205015,2019,2894
6205023,2019,2186
6208073,2019,1857
6204012,2019,1909
6204020,2019,1794
6208059,2019,1579
6204009,2019,1558
6204007,2019,1535
6208081,2019,1388
6205027,2019,1245
6204015,2019,1147
6208087,2019,1091
6208047,2019,1063
6205014,2019,960
6204001,2019,988
6204018,2019,939
6204011,2019,928
6204010,2019,619
6205016,2019,497
6205019,2019,442
6204005,2019,417
6204022,2019,213
6204025,2019,137
6204019,2019,0
6204030,2019,0
6205033,2019,0
6208065,2019,0
6208068,2019,0
6208098,2019,0
1001519,2020,111663
1001485,2020,27421
1001542,2020,23030
1001517,2020,22992
1005018,2020,19455
1006017,2020,14110
1006009,2020,11964
1001504,2020,8374
1010025,2020,8172
1001509,2020,8078
1010032,2020,7459
1004019,2020,6552
1007013,2020,6662
1001409,2020,6136
1002024,2020,5078
1005004,2020,5392
1001370,2020,4767
1003034,2020,4019
1005012,2020,3770
1001240,2020,3393
1007023,2020,3335
1008044,2020,3350
1006019,2020,2992
1008008,2020,3034
1001379,2020,2906
1008061,2020,3080
1001304,2020,2933
1006022,2020,2801
1001396,2020,2637
1007031,2020,2578
1009021,2020,2396
1001472,2020,2782
1002005,2020,2179
1002019,2020,2246
1009029,2020,2175
1001511,2020,2254
1008099,2020,2217
1008035,2020,2022
1007060,2020,2126
1001494,2020,2175
1001505,2020,2153
1007044,2020,2037
1004020,2020,1993
1007047,2020,1890
1004022,2020,1904
1007001,2020,1876
1010034,2020,2045
1008031,2020,1829
1001339,2020,1725
1007022,2020,1721
1001365,2020,1836
1004001,2020,1641
1004018,2020,1614
1001507,2020,1727
1005017,2020,1770
1003008,2020,1523
1001559,2020,1676
1001124,2020,1713
1005020,2020,1585
1001429,2020,1527
1001385,2020,1559
1001557,2020,1514
1010802,2020,1511
1005030,2020,1569
1002018,2020,1322
1008079,2020,1328
1003028,2020,1253
1007009,2020,1244
1007006,2020,1152
1004013,2020,1216
1002008,2020,1162
1003019,2020,1156
1004006,2020,1134
1007050,2020,1128
1011035,2020,1136
1001293,2020,1155
1001421,2020,1091
1001469,2020,1046
1009007,2020,958
1008006,2020,961
1008054,2020,970
1003801,2020,942
1007049,2020,936
1001551,2020,1021
1001270,2020,949
1010801,2020,1014
1009013,2020,961
1008042,2020,1022
1001415,2020,1005
1008033,2020,877
1001298,2020,890
1008076,2020,837
1004016,2020,749
1004033,2020,817
1007028,2020,805
1005010,2020,782
1006021,2020,791
1008060,2020,788
1009022,2020,758
1006012,2020,774
1005033,2020,748
1004011,2020,709
1003018,2020,660
1001437,2020,667
1008011,2020,720
1006003,2020,730
1001446,2020,708
1010029,2020,647
1006026,2020,697
1003031,2020,620
1008043,2020,690
1005023,2020,709
1001461,2020,705
1006014,2020,641
1001361,2020,676
1009019,2020,623
1001312,2020,664
1009012,2020,623
1007057,2020,619
1001285,2020,654
1003032,2020,613
1008069,2020,639
1001259,2020,663
1001452,2020,651
1001456,2020,634
1001434,2020,657
1001464,2020,652
1009031,2020,560
1001343,2020,654
1006031,2020,596
1002011,2020,577
1003033,2020,599
1005025,2020,469
1009032,2020,572
1005014,2020,599
1008049,2020,552
1003003,2020,566
1011030,2020,610
1006011,2020,609
1004021,2020,559
1001426,2020,571
1002021,2020,541
1002031,2020,665
1007032,2020,539
1006001,2020,555
1010002,2020,585
1002048,2020,499
1009010,2020,535
1008038,2020,544
1010022,2020,490
1001321,2020,549
1002002,2020,470
1008046,2020,457
1005022,2020,540
1009004,2020,504
1005024,2020,518
1001203,2020,504
1005009,2020,525
1008004,2020,480
1007042,2020,427
1001126,2020,492
1007036,2020,470
1002036,2020,463
1008059,2020,473
1001113,2020,485
1008072,2020,452
1005003,2020,459
1001512,2020,450
1004037,2020,561
1007014,2020,434
1001289,2020,476
1001332,2020,438
1008037,2020,406
1004042,2020,414
1005011,2020,445
1003026,2020,415
1008058,2020,409
1001155,2020,412
1005008,2020,445
1002041,2020,414
1008036,2020,412
1010012,2020,407
1006015,2020,422
1009016,2020,420
1003011,2020,397
1010009,2020,421
1001149,2020,419
1005015,2020,403
1010005,2020,402
1008039,2020,367
1001375,2020,403
1001277,2020,435
1002023,2020,391
1003045,2020,349
1001267,2020,350
1001347,2020,396
1001357,2020,395
1001352,2020,393
1011020,2020,402
1001308,2020,359
1001441,2020,360
1003004,2020,342
1010008,2020,334
1001234,2020,435
1001197,2020,351
1001178,2020,349
1005035,2020,357
1007024,2020,302
1009017,2020,332
1010011,2020,355
1007016,2020,328
1001325,2020,342
1008065,2020,351
1001335,2020,312
1001490,2020,272
1001136,2020,318
1008095,2020,312
1008074,2020,308
1008071,2020,307
1009018,2020,307
1009023,2020,304
1001169,2020,315
1007020,2020,299
1008067,2020,284
1011010,2020,327
1001131,2020,284
1001374,2020,303
1008091,2020,290
1002025,2020,245
1008053,2020,284
1010013,2020,266
1008048,2020,277
1001394,2020,290
1005005,2020,273
1008045,2020,277
1009011,2020,269
1005016,2020,276
1005001,2020,275
1008032,2020,257
1009024,2020,258
1007037,2020,233
1007054,2020,259
1002012,2020,254
1003014,2020,248
1008040,2020,254
1005028,2020,285
1009015,2020,237
1001254,2020,234
1001281,2020,256
1001263,2020,253
1001228,2020,234
1002034,2020,237
1002033,2020,235
1002001,2020,233
1008075,2020,236
1002027,2020,232
1009028,2020,234
1003010,2020,228
1009020,2020,231
1002030,2020,226
1001174,2020,235
1002014,2020,221
1001274,2020,232
1007038,2020,222
1007043,2020,222
1001219,2020,231
1002022,2020,218
1009030,2020,215
1010004,2020,215
1008026,2020,210
1009048,2020,208
1005007,2020,216
1001316,2020,215
1008024,2020,200
1005006,2020,205
1007041,2020,193
1008093,2020,190
1006008,2020,192
1010010,2020,194
1003005,2020,183
1008096,2020,184
1002037,2020,180
1008055,2020,183
1001328,2020,189
1001181,2020,188
1009026,2020,173
1011015,2020,183
1002016,2020,168
1008029,2020,172
1009035,2020,170
1007067,2020,169
1009039,2020,170
1009008,2020,165
1002017,2020,162
1007015,2020,162
1010003,2020,169
1008056,2020,163
1008078,2020,160
1002013,2020,156
1009041,2020,155
1008077,2020,154
1008047,2020,150
1001105,2020,152
1007048,2020,141
1007056,2020,139
1002039,2020,134
1003002,2020,130
1002026,2020,131
1001186,2020,137
1003012,2020,130
1008066,2020,128
1008001,2020,127
1008062,2020,126
1006029,2020,128
1002055,2020,122
1002040,2020,118
1007046,2020,120
1009034,2020,118
1007039,2020,117
1009009,2020,115
1003024,2020,114
1002006,2020,112
1001192,2020,116
1010006,2020,111
1008063,2020,102
1008092,2020,102
1008098,2020,101
1001225,2020,104
1003020,2020,96
1001214,2020,101
1007027,2020,87
1003021,2020,84
1001565,2020,89
1002015,2020,84
1010007,2020,87
1003038,2020,82
1008070,2020,82
1006028,2020,81
1001144,2020,81
1001207,2020,81
1007040,2020,70
1010020,2020,71
1007018,2020,68
1009001,2020,69
1008064,2020,66
1001120,2020,66
1010001,2020,61
1001140,2020,53
1009042,2020,51
1003042,2020,48
1007025,2020,49
1004017,2020,48
1007045,2020,47
1009047,2020,40
1001101,2020,37
1005019,2020,35
1007026,2020,31
1001405,2020,28
1003001,2020,24
1009037,2020,20
1002009,2020,10
1007051,2020,10
1008052,2020,10
1008073,2020,5
1001391,2020,0
1002029,2020,0
1002044,2020,0
1003006,2020,0
1003009,2020,0
1010042,2020,0
1011005,2020,0
1011040,2020,0
1102075,2020,41881
1103025,2020,15801
1102080,2020,11410
1102085,2020,6155
1102052,2020,3347
1102028,2020,2663
1102014,2020,2352
1101018,2020,2107
1103012,2020,2136
1102026,2020,2028
1102044,2020,1991
1103058,2020,1864
1102054,2020,1791
1103014,2020,1703
1103056,2020,1435
1102049,2020,1471
1103049,2020,1228
1101009,2020,1375
1102040,2020,1292
1103011,2020,1221
1103052,2020,1250
1103051,2020,1227
1103026,2020,1151
1102012,2020,1207
1103016,2020,1293
1101036,2020,992
1103009,2020,1078
1102042,2020,1072
1102008,2020,1028
1102009,2020,1056
1101001,2020,881
1102031,2020,1126
1103024,2020,918
1102029,2020,996
1102039,2020,910
1102038,2020,933
1102036,2020,800
1103001,2020,915
1103041,2020,853
1103042,2020,861
1101006,2020,985
1101014,2020,956
1103034,2020,892
1101032,2020,699
1103054,2020,816
1102056,2020,871
1103031,2020,743
1101008,2020,810
1101016,2020,744
1103005,2020,767
1103006,2020,690
1103059,2020,674
1103028,2020,715
1103032,2020,859
1101031,2020,721
1102037,2020,750
1101049,2020,639
1102041,2020,627
1102046,2020,693
1102058,2020,670
1103019,2020,597
1102001,2020,647
1101024,2020,752
1103046,2020,609
1101051,2020,576
1103036,2020,455
1101019,2020,520
1101039,2020,539
1101034,2020,625
1103048,2020,484
1102006,2020,456
1101046,2020,464
1103029,2020,509
1101042,2020,442
1101028,2020,413
1102048,2020,427
1102070,2020,362
1102033,2020,406
1102043,2020,350
1101038,2020,358
1103008,2020,356
1101029,2020,383
1102045,2020,339
1103035,2020,346
1101026,2020,325
1102034,2020,367
1102004,2020,337
1103023,2020,365
1101004,2020,332
1103015,2020,349
1101048,2020,333
1103044,2020,394
1101022,2020,323
1101021,2020,339
1103027,2020,289
1103038,2020,280
1101002,2020,280
1103033,2020,264
1101041,2020,312
1101044,2020,259
1102065,2020,257
1101011,2020,227
1102059,2020,241
1102050,2020,234
1102057,2020,232
1102051,2020,191
1103018,2020,170
1103062,2020,155
1102032,2020,84
1103057,2020,69
1102030,2020,60
1101050,2020,23
1209034,2020,448231
1217030,2020,95901
1206001,2020,25644
1208008,2020,23225
1207001,2020,22965
1210008,2020,19689
1208001,2020,15558
1210001,2020,13617
1210006,2020,12935
1207016,2020,12443
1206009,2020,10493
1204010,2020,10358
1202004,2020,9926
1211011,2020,9537
1212014,2020,9399
1206004,2020,8982
1212011,2020,8588
1214001,2020,8623
1207011,2020,8464
1203001,2020,8054
1202001,2020,7950
1203004,2020,7157
1211006,2020,6829
1201001,2020,6564
1202006,2020,6825
1214006,2020,6446
1207012,2020,6483
1212006,2020,5996
1212001,2020,6096
1205004,2020,5808
1211009,2020,5300
1207021,2020,5352
1215011,2020,5042
1205014,2020,5374
1215006,2020,4942
1213004,2020,4477
1205009,2020,4676
1214002,2020,4695
1201006,2020,4479
1207024,2020,4390
1212009,2020,4319
1211014,2020,4074
1218001,2020,3991
1216006,2020,3867
1208002,2020,3751
1212008,2020,3659
1210012,2020,3501
1217020,2020,3765
1215002,2020,3283
1215001,2020,3180
1212004,2020,3134
1216001,2020,3138
1205001,2020,3250
1218006,2020,2492
1207004,2020,2516
1212016,2020,2485
1206006,2020,2155
1213001,2020,2234
1203006,2020,2072
1211001,2020,1942
1205016,2020,1948
1201008,2020,1514
1216011,2020,1593
1210002,2020,1265
1211002,2020,1145
1211012,2020,1313
1208014,2020,1120
1206008,2020,920
1217008,2020,1042
1210003,2020,879
1215008,2020,851
1201004,2020,754
1213008,2020,711
1218003,2020,536
1201009,2020,527
1216014,2020,468
1212019,2020,522
1205008,2020,537
1214010,2020,381
1209019,2020,225
1202040,2020,160
1207002,2020,147
1203009,2020,140
1206011,2020,97
1207027,2020,86
1204015,2020,29
1206014,2020,27
1209038,2020,30
1209037,2020,22
1205006,2020,16
1204009,2020,15
1209800,2020,10
1205002,2020,0
1206016,2020,0
1209029,2020,0
1212023,2020,0
1307022,2020,79508
1301006,2020,71364
1310032,2020,64180
1307045,2020,28566
1306020,2020,20538
1305057,2020,19041
1309050,2020,17787
1313027,2020,16841
1315002,2020,16328
1315011,2020,12172
1305045,2020,12129
1307019,2020,10614
1303012,2020,9817
1303008,2020,7683
1314014,2020,6915
1307052,2020,7397
1307005,2020,6903
1315012,2020,6325
1310028,2020,6662
1307009,2020,5808
1312019,2020,5259
1311006,2020,5517
1303011,2020,5198
1305015,2020,5006
1310031,2020,5182
1315029,2020,4654
1307016,2020,5101
1307013,2020,4967
1315008,2020,4767
1310017,2020,5051
1306014,2020,4602
1302037,2020,4567
1315015,2020,4383
1305007,2020,4393
1305022,2020,4367
1315028,2020,4150
1310002,2020,4246
1308001,2020,4046
1301004,2020,3905
1309036,2020,3684
1314013,2020,3578
1305031,2020,3627
1307024,2020,3438
1310026,2020,3531
1314017,2020,3053
1308004,2020,3210
1305014,2020,2998
1310018,2020,3032
1305006,2020,2893
1311014,2020,2858
1308002,2020,2748
1310001,2020,2701
1315031,2020,2651
1305021,2020,2476
1307007,2020,2659
1315024,2020,2367
1302052,2020,2501
1308005,2020,2447
1302016,2020,2387
1315019,2020,2342
1304022,2020,2245
1307028,2020,2364
1309028,2020,2242
1309027,2020,2146
1309001,2020,2153
1314022,2020,2182
1311004,2020,2215
1302011,2020,2201
1312021,2020,2166
1311028,2020,2158
1309018,2020,2048
1315006,2020,2037
1308019,2020,2035
1308006,2020,2103
1314020,2020,1959
1305011,2020,2019
1308015,2020,1989
1314011,2020,1879
1315014,2020,1965
1308016,2020,1930
1303016,2020,1879
1302034,2020,1841
1308021,2020,1865
1302026,2020,1899
1310004,2020,1906
1311011,2020,1782
1308007,2020,1842
1311008,2020,1770
1311031,2020,1677
1309026,2020,1699
1309038,2020,1792
1314006,2020,1644
1311027,2020,1646
1313024,2020,1571
1312006,2020,1587
1309004,2020,1541
1313022,2020,1552
1314021,2020,1583
1302042,2020,1564
1305034,2020,1569
1302018,2020,1602
1312008,2020,1480
1310024,2020,1590
1312014,2020,1464
1305023,2020,1500
1314025,2020,1345
1305018,2020,1425
1307029,2020,1412
1315021,2020,1383
1305026,2020,1389
1308014,2020,1387
1315026,2020,1309
1306011,2020,1360
1311001,2020,1338
1314004,2020,1303
1315027,2020,1309
1305016,2020,1317
1313006,2020,1327
1315032,2020,1270
1305004,2020,1307
1306025,2020,1295
1308018,2020,1364
1315016,2020,1191
1301016,2020,1173
1311024,2020,1211
1302039,2020,1250
1307008,2020,1194
1309044,2020,1290
1310021,2020,1262
1315036,2020,1161
1309017,2020,1177
1310006,2020,1214
1309031,2020,1146
1301001,2020,1190
1313001,2020,1108
1307012,2020,1220
1312016,2020,1070
1309016,2020,1112
1304025,2020,1077
1312004,2020,1072
1314001,2020,1070
1314008,2020,1110
1305028,2020,1092
1307004,2020,1121
1305038,2020,1089
1310034,2020,1120
1311018,2020,976
1312009,2020,1014
1313004,2020,987
1309011,2020,981
1312007,2020,966
1315037,2020,933
1309014,2020,946
1313011,2020,969
1313012,2020,966
1309019,2020,965
1311012,2020,974
1310054,2020,1005
1314015,2020,909
1310016,2020,969
1304021,2020,916
1304024,2020,900
1307001,2020,871
1302012,2020,916
1315038,2020,897
1306008,2020,963
1312001,2020,889
1315013,2020,857
1315033,2020,820
1302004,2020,812
1308022,2020,888
1304018,2020,834
1308008,2020,846
1310036,2020,859
1308017,2020,875
1303001,2020,799
1303014,2020,848
1302006,2020,719
1315030,2020,790
1309022,2020,806
1311026,2020,801
1313039,2020,786
1313002,2020,790
1315022,2020,769
1312023,2020,733
1313014,2020,761
1315020,2020,722
1313015,2020,710
1308024,2020,732
1304005,2020,713
1308026,2020,734
1302008,2020,693
1303006,2020,678
1302021,2020,704
1313037,2020,680
1304001,2020,675
